"Tree","Role","RelativePath","Length","SHA256","Classification"
"Hydroponic_IoT_ESP32","Git source of record","03_Edge_Server\mqtt_backend\test\stage1PreflightSafety.test.js","4267","D1705C02FE537B67FAB0627E2BF8E8B7C8C97097A10D6A0B8F21CA627928886E","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","03_Edge_Server\mqtt_backend\test\tdsCalibration.test.js","6425","9F130C925514BB3244B332FDFCA4CE64A9AF94EFDCFFB91BA724C105B49ED3BE","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","03_Edge_Server\mqtt_backend\testSupport\fakeMongo.js","8724","1C0ADEFCBA6DCF6502071A727E97BB54265DA29CA89E85925DABAD8E79F19901","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","03_Edge_Server\README.md","617","9FEBD8ECC121B4975553F91075B8E927478923E5239E43CC8E794CE1F9D4033B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","04_Database\mongodb_schema.md","1333","10C687084033F6E9A31F1E36A89F8BD182A4875AA1416FEB1295F6F1039C9A0B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","04_Database\sample_payload.json","529","A087DA777E8B9F86A27034E3409AA1A9D4262EC6CC7F901DA16DDF3D22355D0C","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","05_Calibration_Data\notes.txt","217","D6E1953E1C28E3E929CE75CABE038137C2C9E7340C091AF19AC338E98D278477","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","05_Calibration_Data\pump_A_calibration.csv","65","BCD7B1C82803F4332DA3196F66EF9EB5F08ADDEE9576309558900336272D8635","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","05_Calibration_Data\pump_B_calibration.csv","65","BCD7B1C82803F4332DA3196F66EF9EB5F08ADDEE9576309558900336272D8635","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","05_Calibration_Data\tds_calibration.csv","64","2991E8B145E4AC2938D53C6B156B8D995DF3A8DCB165E9E47B65EFA06E2762F9","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","CODEX_PHASE21_FIX1_FINAL_REPORT.md","22424","4BE903CFBAACBFA81448B37A3A4EB5148E2863EE03D0D72CE5D4507F26CDF9A8","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","CODEX_PHASE21_FIX2_FINAL_REPORT.md","15051","398352EC2E21719D69554F0C035277958478ACFC20079E321F98935F443E08F6","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","CODEX_PHASE22A_FINAL_REPORT.md","27850","FC14F1E25C244346776FDC7DDCB76A4693A22EE995F7C4F9FCB1E9BB219EB3B4","SourceOrDocumentation"
"Hydroponic_IoT_ESP32","Git source of record","Hydroponic_IoT_ESP32_PHASE21_FIX2_REVIEW.zip","182896","EBE94FC677542B2C166BC65C0A841DEB726502FB0A88B300E0C4260406A7C8B9","ArchiveCleanupCandidate"
"Hydroponic_IoT_ESP32","Git source of record","Hydroponic_IoT_ESP32_PHASE22A_REVIEW.zip","224362","F50FAC97969C431EC41EF2C22F1CAF1D043D0D5EDC5E78BBE1FAC02F3811A5E4","ArchiveCleanupCandidate"
"Hydroponic_IoT_ESP32","Git source of record","README.md","5135","12DDFDB71CF6D01E27181CEC48A2A725C3C844E1C94E8B94190C358AB02CDFB1","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot",".gitignore","67","AE68F318FA668DA7CC94DE08FA308C37EBD416DD44738920849F75D87A830154","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\archive\phase20\PHASE_20B_REVIEW_PACKAGE.md","36202","2D6F0CD39ABA4CA807ED4ED9C687178CCA5B47F6340F7D21EB664A22639DBB89","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\archive\phase20\PHASE_20C_REVIEW_PACKAGE.md","8453","30775835E4EDAF68D53010CB637DE3BF2536E3F31BD3D85EA9963A8015D9FBDA","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\archive\phase20\PHASE_20D_REVIEW_PACKAGE.md","5035","87D317833B52E132C42B04BEAF71C3BDC26F0F9A027F426945ABB53138B93987","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\CODEX_INSTRUCTIONS.md","1026","C617F0928988182A86B58480F3E72EA35CB3549FFFFE0111924C22E28F7931C6","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\Database_Schema.md","3751","9D46A5C57212FE71A6F89CE4C3C5BC94CA74D8D51B2B0BC5C5F7772DB663EA60","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\DEMO_CHECKLIST_AUTO_DOSING.md","4897","FAF24107744BB8F5921C6D29064F1C1A34AA437B32D940577AFE8B82203B9193","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\EC_TDS_Calibration.md","2027","0178EE22BE9F5FF8C53481C80EA5DE977EB1B080917E59FC0B335F617C75D31B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\MAIN_REPORT_PHASE20D_DOCX_UPDATE_REVIEW.md","6298","F9E2A07AC226B897D80AF89C58684A7C1C34E31ABB04B9A1B314189A1DA3C302","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\MQTT_Topics.md","665","8C31A1DB609C1AED5945F9D50EC909F4FAD32FC4193E2CCDA54755B95519DEC7","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\Payload_Format.md","2984","3A1BE20708ED89BA9BEB80F54A6B11FBA08E048C44E3CD08B20814D28FEFD9DD","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\Pin_Map.md","3896","07D5A0BDBF392D51443A56C6BC1215EFFE91016556DD9EAF529196D949895043","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\PROJECT_PLAN.md","2724","EE634CF620E3F7254B129AA1EAFD9B3118080EA1FF349C274AC2E9156665EAE2","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\PROJECT_STATUS_REPORT.md","29160","57EECD8C4B20CD2183DC93411BE3A686609FED0281138E7110C44624B43AEC78","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\Pump_Calibration.md","613","CEF3D80D7980F343E796C4E47B40D61F94F00414D639ED47D040F2560C8A49C3","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\Telemetry_Identity_Shadow_Mode.md","7487","7041D1AE28D5E333A67D5338B837019ED24FE26434F1CB0B73D9BE68E34557B2","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","00_Docs\Wiring_Checklist.md","3342","468C0C88695AE92B9FEE3A728E6058018C1889563E83E9BF3CD85BCA140E8642","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","01_ESP32_Test_Sketches\T01_Blink_Serial\T01_Blink_Serial.ino","1661","4DBB0C2556B96387EBA1F9DC14A5906940B8AF712EF2BBA86910AC0DF2DD56A9","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","01_ESP32_Test_Sketches\T02_TDS_SEN0244_Test\T02_TDS_SEN0244_Test.ino","2178","99D8F184E8241DAF2EC144FFEDB5D882BDD764A611CD6AF66186E0790D573BD8","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","01_ESP32_Test_Sketches\T03_DS18B20_Test\T03_DS18B20_Test.ino","2082","8B8BBFA7E14431B5D86473A5984B272C5259DED467A6829A8FF041A21A527448","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","01_ESP32_Test_Sketches\T04_Water_Level_Float_Test\T04_Water_Level_Float_Test.ino","1737","1EC62F615A8AE082EDA037DC036633977B751F7E0C470D90120D87BD11DC6EC8","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","01_ESP32_Test_Sketches\T05_MOSFET_4CH_Test\T05_MOSFET_4CH_Test.ino","3459","88C2792CA4B021E438ED17522D37F5464F2CBB90678D0A57E3A2744F6AD20496","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","01_ESP32_Test_Sketches\T06_Pump_Main_Test\T06_Pump_Main_Test.ino","2238","513FC2855A4769D7E0246DAC1C5112371C2D93E72721F91229A26AF6094A0F8B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","01_ESP32_Test_Sketches\T07_Pump_A_B_Test\T07_Pump_A_B_Test.ino","3593","A2476AE79A3136131AE7EAEFAEDF60EE5252D0B1D54F441F87663D073074D8BB","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","01_ESP32_Test_Sketches\T08_All_Hardware_Test\T08_All_Hardware_Test.ino","9623","A7B8DB2AA5B4EB871A4CD9854C32EBBA8CE7BEBCB72ABADCEFC700E34834F341","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\Config.h","1760","D22C06182A6CF665B489E76E4EABD92A596D1B3574FC51D6E4AAB3DB52DF5A6D","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\Hydroponic_Device001.ino","18958","03EDEF95DD4EA83C21E9DBC5C228C05EDA1D00856A90575D197FAACEABCDBA9B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\MqttService.cpp","3655","C57098A080C0423519CC95CA00C12710B8A5A35516478C06D78C9728E0248567","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\MqttService.h","403","51D157967BA38D8B9C9024E834BE12B2CDA96B03CD4CA2895A1143A8AED7A074","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\PayloadBuilder.cpp","5161","8C9E67312BF2E9BEB9811EE11BBC3D6C918C0E6A2EAEEE1800146989B651A984","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\PayloadBuilder.h","509","45D95972695910141E9F7EECF4D59638AD6681BD5452746DC261AEFDB4EDA17E","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\Pumps.cpp","1259","CD1D3A57CD1E4C9AB9AE71594D5824B1BC196929C15928678B5F41E71424E8B0","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\Pumps.h","264","64F87209010C26E27398039A024113DA9725DBDEF848397E7793643D318C24D1","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\Secrets.h.example","424","9F924ADB3E3C413A4E904CFEACA0E6B12BD44FAE82892238C754CF3370E72746","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\Sensors.cpp","4155","67A312838D90C18A405007E9304EFB34FB97AD5C7DA5975E5FD4AE1DBF006A30","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\Sensors.h","378","D633339E34E947574976A5FD4B4A174DB0ACA0389B5F37C6290F3D9D99C3DAF1","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\TelemetryIdentity.cpp","1068","BE2651EE8C950D9EAF6514FD6ECEFE4A26699B347232D86D14D5C9066B2799C9","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\TelemetryIdentity.h","402","6FB7B85FCB3AC66E1F82BF88B021A384A29B81072469DDB3E76043B65C3AC365","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\TelemetryPublishState.h","768","51DCFDCB23495800B0998F362B38814DA4AEED5A059D7B2D84EECF4CB62E5EBE","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","02_ESP32_Main_Firmware\Hydroponic_Device001\TelemetrySequence.h","390","8DFB502DB6E99107F62FE5FE5CB4A9513E167961E630F99F249D64C9ACD9CCB9","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\.env.example","976","D8BFAB953504CAC7BB93DCA1684E6862D052AD874C71CCF0810873743A8D8391","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\package.json","447","01D3E6CA3F9C13E997F80760FC3B415D00CFECE7E7775A8609A16CC9AF13DA1C","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\package-lock.json","56295","F8CD984BD4AD8DE411132064FF00ED0ACC4C8D4B8BB9E3531323BCFA8D0D7E63","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\public\app.js","74231","890C4C4E156B5CD71BCF8711329449E2ADC4C6DB3CC74D8A3E3CAA82B1377740","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\public\index.html","55237","F3FAD8E4CF20D52A67B8A2404A3755B06FCC595E7FECDB2866E8D613662E9137","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\public\styles.css","15274","9AC434109D9A4D8EE945A9E5C802E481FC673CE04ADFBF43D0EDF3119DEB344C","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\README.md","32807","54441301820FA8540DB8DDFA3FD640A6A40C79964B269918DE001838F2617FCD","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\scripts\migrateLegacyTdsCalibrations.js","2476","F69DD0618E67B9CFCF8EC5E8B5D6A3429C9BF61CE49B875214C7FB9047649F75","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\config\phase22Config.js","748","26BA55A693FEF9F48EFE5AE1F315B7A8093D098E6111AA080374B6039049FD4C","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\config\tdsQualityConfig.js","1767","D080F4AB45FF37407C44FBE862C9A2BCCF4F99AC98F83AFB510BB721B880C765","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\httpServer.js","1280","75AF5B311321B291C3E5AE2945416F9074F9187C742DE21A730F2FDBFBE094CA","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\index.js","1143","C1D7AAFB9B7467E4D595CDEFD02E6321E9F6E65E8B203608198BA8E68B626DAC","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\mongoClient.js","4680","B498939A5ADC66B88F59664ED42B0FC103432195C20CAC5B045937B5974C9BBF","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\mqttClient.js","3582","C232E2255CC56ED9E95465C0DC1A6F1BC457ABA63537C01A09D4B55540338D05","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\routes\deviceRoutes.js","18569","11DCF6B7DC630479F3B1ECB8AC705A5B6AF1B3A0B1D27A21CC682C2E9C9B6A22","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\alertService.js","3768","C97B2176978630542D46F4CC66350C4B318F81F5AD23E6170802BCA821DD955F","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\autoDosingEventService.js","4907","C2678479B4EAB467481ED343CCF671A2686EC2A017AB54BC3B04DCBA83DA57D7","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\autoDosingReadinessService.js","2851","3C4321B5E9E7A239229766B645C2B9959F7459392A2ABC9AF4C28A8D69BEFA84","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\autoDosingService.js","40158","9BD80FF77B08909CE42C685D2CA4725FA812DF3336244D234C681C25AE3CF1C7","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\deviceQueryService.js","1318","12CB9B22D8B5621FD66CDE9F77F5CA90AF47482CDC6530B43ACE7205D1A284F3","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\exportService.js","2883","B70B968CAEE34C784645A135965D1C0AAD6816CFC9F337D835546C0862E737C5","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\nutrientResponseService.js","5276","204C7DC377DCDCB849B24C28D674C3FE1F1A949BBAADFF34EDDEE295E68E4DB3","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\pumpCalibrationService.js","3201","07D83C84968AA1F6CD5412FF292BA3C52889DAB551AD45F3F6AFA080599D0987","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\pumpCommandService.js","3581","BE0A5EF06B1D25651D995FA2362370103FA4906D1F7A995859858DEC40B2AAB7","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\pumpLogService.js","4043","57FC9C8598655212921F25CD22E0B354C454D4E8C9AFC6AD4534CA765330751D","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\sensorLogService.js","14621","7808086BA537AF64C208FED335A51785A364C67D90BB080BE3CC2DEE666C595C","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\shadowDosingEngine.js","8002","A14BD4DCBAF1A9EAB7D4226922EF566B3EF440CC9B8425C9C7FFDA8B0B0E0DAE","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\shadowDosingService.js","5067","8138C46184E48D911AA93777CAF8D7A50C9B2E5147B3D9D8530EB44877C7C055","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\tdsCalibrationService.js","28922","70041A46B88828060446072CCC858ACC17CE988CD34883A066B12B2E4BD750A6","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\tdsQualityService.js","6579","7F70509F44BF5EE7B2516CD57663A46A4918317FC87474755F1C26C0472A6F6D","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\telemetryIdentityService.js","5092","2DF83BE7BB2CA8DC7B4CEFD404811A6178C1C62C86D8713A621319A7278D6F55","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\services\telemetryPipelineService.js","591","A29FF8D6047F5074F89D385F4A5FA80EEC2B12897BD05AAFBFDCA6C411CBD077","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_ORIGINAL_COMPARE","Phase 22A Fix 1 comparison snapshot","03_Edge_Server\mqtt_backend\src\validators\autoDosingSettingsValidator.js","5003","77E0748EEAC7EEFE8083A07D79208F3F922D7EC6D132A83596D35FDD075850F6","SourceOrDocumentation"
